User_ID,Transaction_Amount,Account_Balance,IP_Address_Flag,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Transaction_Type,Device_Type,Merchant_Category,Card_Type,Authentication_Method,Timestamp,Is_Weekend,Bank_Name,Fraud_Label,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
USER_3946,7459.2,1951835.2,0,9,120694.0,3,127,1577.02,Bank_Transfer,Tablet,Travel,Amex,PIN,2023-08-27 20:49:00,0,Meezan,0,42,Male,Islamabad,Retired,59000,Salary,1.3
USER_8737,1097.6,9631910.4,0,7,128038.4,2,173,1113.23,ATM,Desktop,Restaurants,Mastercard,OTP,2023-08-04 16:01:00,0,Meezan,0,68,Male,Sialkot,Business Owner,151000,Savings,3.4
USER_1568,4760.0,20393497.6,0,9,30508.8,1,119,3209.04,POS,Mobile,Electronics,Discover,OTP,2023-07-27 06:42:00,1,Allied Bank,0,64,Male,Peshawar,Shopkeeper,110000,Current,6.9
USER_6291,17413.2,7744539.6,0,4,8766.8,2,42,237.55,E_Commerce,Desktop,Travel,Amex,Password,2023-06-30 13:08:00,0,HBL,0,59,Female,Islamabad,Housewife,10000,Salary,9.3
USER_3085,9349.2,5753680.8,0,9,31584.0,1,216,3533.33,Bank_Transfer,Mobile,Electronics,Visa,OTP,2023-06-07 00:57:00,1,UBL,0,34,Female,Hyderabad,Engineer,131000,Current,11.4
USER_1410,17427.2,13108522.0,0,3,9452.8,1,222,4129.69,E_Commerce,Mobile,Clothing,Mastercard,Password,2023-04-07 12:26:00,0,HBL,0,70,Male,Islamabad,Doctor,231000,Current,13.1
USER_4379,18715.2,5025633.2,0,4,50548.4,2,214,2542.61,POS,Desktop,Groceries,Amex,Biometric,2023-06-03 07:50:00,0,Allied Bank,0,23,Female,Multan,Doctor,334000,Current,12.8
USER_4556,8145.2,4552338.0,1,2,139980.4,1,144,347.25,ATM,Mobile,Groceries,Visa,PIN,2023-09-22 17:33:00,1,Allied Bank,0,32,Female,Karachi,Student,33000,Savings,3.1
USER_8276,62406.4,27604113.6,0,1,56646.8,4,219,4982.33,POS,Tablet,Electronics,Amex,OTP,2023-01-02 10:52:00,1,MCB,0,20,Male,Multan,Student,36000,Salary,14.3
USER_7788,9335.2,12614876.4,0,4,11835.6,1,144,3936.64,E_Commerce,Mobile,Restaurants,Discover,Password,2023-02-12 15:57:00,0,MCB,0,69,Male,Sialkot,Engineer,274000,Salary,8.4
USER_1888,22780.8,26831971.6,0,7,41787.2,2,144,2524.78,Bank_Transfer,Desktop,Travel,Mastercard,Biometric,2023-05-24 20:56:00,0,Allied Bank,1,42,Female,Quetta,Driver,31000,Savings,13.8
USER_8589,918.4,13702287.2,0,7,9030.0,4,214,4206.4,Bank_Transfer,Desktop,Restaurants,Amex,Biometric,2023-12-16 14:24:00,0,HBL,0,40,Male,Islamabad,Student,30000,Current,5.8
USER_3159,5336.8,18456172.0,0,10,24329.2,4,73,1310.95,POS,Desktop,Restaurants,Mastercard,OTP,2023-12-31 06:21:00,0,UBL,0,65,Female,Lahore,Teacher,87000,Salary,0.8
USER_9086,12446.0,13603038.4,0,8,37900.8,3,18,3874.36,POS,Mobile,Restaurants,Amex,OTP,2023-06-15 12:10:00,0,Meezan,0,32,Female,Quetta,Retired,69000,Savings,2.5
USER_2681,49999.6,15035000.4,0,2,59581.2,2,33,959.19,Bank_Transfer,Tablet,Clothing,Mastercard,Biometric,2023-07-11 09:11:00,1,Meezan,0,59,Female,Rawalpindi,Housewife,15000,Savings,10.4
USER_9690,4155.2,4957486.8,0,7,109015.2,2,4,355.59,E_Commerce,Tablet,Travel,Amex,OTP,2023-10-12 14:35:00,0,MCB,0,48,Male,Hyderabad,Student,21000,Savings,11.5
USER_6187,4858.0,19799928.4,0,7,14506.8,0,157,3542.72,E_Commerce,Desktop,Electronics,Visa,Password,2023-09-13 13:17:00,0,Meezan,0,41,Female,Sialkot,Driver,34000,Salary,12.4
USER_1751,30195.2,8288420.0,0,4,50363.6,0,53,2710.36,E_Commerce,Desktop,Restaurants,Discover,PIN,2023-03-28 23:39:00,0,HBL,0,60,Female,Lahore,Salaried Employee,94000,Salary,6.3
USER_1804,7546.0,5692948.8,0,14,121450.0,3,202,3927.6,E_Commerce,Mobile,Electronics,Visa,Password,2023-10-20 07:01:00,0,UBL,0,50,Male,Islamabad,Freelancer,356000,Savings,6.2
USER_4320,13442.8,5943957.6,0,5,105722.4,1,199,4750.74,POS,Desktop,Groceries,Discover,OTP,2023-06-03 01:42:00,0,Allied Bank,0,66,Female,Lahore,Salaried Employee,146000,Savings,6.9
USER_9469,20627.6,4755360.4,0,11,48171.2,3,34,2218.48,ATM,Tablet,Clothing,Amex,Password,2023-12-27 08:42:00,1,Meezan,0,32,Female,Hyderabad,Doctor,360000,Salary,2.2
USER_2761,5210.8,6835250.8,0,8,22013.6,1,200,1310.43,POS,Tablet,Electronics,Discover,Password,2023-01-28 01:53:00,0,Allied Bank,0,59,Male,Islamabad,Teacher,94000,Salary,3.5
USER_4143,65175.6,25930909.2,0,4,81046.0,0,93,3108.84,Bank_Transfer,Mobile,Groceries,Discover,Password,2023-11-23 17:49:00,0,Meezan,1,23,Male,Multan,Shopkeeper,201000,Savings,0.6
USER_4733,35896.0,18020018.8,0,10,19140.8,0,83,1902.82,ATM,Mobile,Travel,Discover,Biometric,2023-02-07 09:23:00,0,HBL,1,47,Male,Islamabad,Business Owner,733000,Salary,1.8
USER_1420,39449.2,6188551.6,0,10,74180.4,1,200,3821.24,E_Commerce,Mobile,Restaurants,Mastercard,Biometric,2023-08-31 20:04:00,1,Allied Bank,0,23,Female,Islamabad,Student,23000,Salary,4.9
USER_8386,1122.8,27064088.8,0,5,91806.4,1,14,3080.71,ATM,Desktop,Restaurants,Amex,PIN,2023-12-13 12:33:00,1,MCB,0,22,Male,Karachi,Student,36000,Salary,3.0
USER_9352,61404.0,17267966.8,0,9,23576.0,2,44,4012.64,E_Commerce,Mobile,Electronics,Amex,PIN,2023-05-16 18:14:00,1,HBL,1,32,Male,Karachi,Driver,51000,Savings,11.0
USER_2960,20594.0,20105923.6,0,9,34871.2,2,203,4302.64,POS,Tablet,Groceries,Visa,Password,2023-11-16 13:47:00,0,MCB,0,59,Male,Quetta,Salaried Employee,82000,Savings,14.6
USER_8966,7025.2,19263398.0,0,4,78853.6,1,207,935.63,E_Commerce,Desktop,Clothing,Amex,Password,2023-04-05 16:05:00,0,Allied Bank,0,41,Female,Islamabad,Doctor,405000,Current,8.3
USER_8507,18664.8,199099.6,0,9,126296.8,2,67,4516.65,ATM,Mobile,Travel,Discover,Biometric,2023-05-12 04:21:00,0,Allied Bank,0,46,Male,Sialkot,Freelancer,99000,Salary,5.5
USER_5286,8800.4,18977467.6,0,1,118059.2,2,59,2120.74,ATM,Desktop,Electronics,Mastercard,Biometric,2023-06-05 19:35:00,0,MCB,0,64,Female,Karachi,Government Employee,99000,Savings,5.4
USER_5169,14568.4,717693.2,0,6,91067.2,2,147,91.45,Bank_Transfer,Mobile,Restaurants,Amex,PIN,2023-07-22 19:13:00,0,Meezan,0,58,Female,Peshawar,Salaried Employee,87000,Salary,9.6
USER_6062,3662.4,16720634.0,0,12,15478.4,1,63,4668.46,Bank_Transfer,Mobile,Groceries,Discover,Password,2023-05-26 17:17:00,1,UBL,0,20,Male,Sialkot,Freelancer,396000,Current,6.0
USER_1947,7980.0,13147688.4,0,9,21282.8,0,233,645.08,Bank_Transfer,Tablet,Travel,Discover,OTP,2023-12-07 18:31:00,0,HBL,0,58,Female,Karachi,Driver,32000,Current,13.5
USER_7707,44763.6,18659706.8,0,10,92103.2,1,231,671.83,Bank_Transfer,Desktop,Groceries,Visa,Password,2023-06-28 00:54:00,0,Allied Bank,1,68,Female,Karachi,Salaried Employee,93000,Current,3.0
USER_1584,9184.0,13404445.6,0,9,9279.2,1,7,3817.33,ATM,Tablet,Restaurants,Discover,PIN,2023-05-09 13:50:00,1,UBL,0,58,Male,Peshawar,Shopkeeper,234000,Salary,2.5
USER_3744,512.4,25875889.2,0,9,116034.8,1,164,4963.12,Bank_Transfer,Desktop,Electronics,Amex,Password,2023-04-29 20:52:00,1,HBL,0,42,Female,Islamabad,Doctor,518000,Current,11.9
USER_6119,135996.0,15717186.8,0,12,88706.8,3,20,1669.82,E_Commerce,Desktop,Electronics,Amex,OTP,2023-05-26 17:48:00,0,HBL,1,54,Female,Faisalabad,Freelancer,274000,Current,6.6
USER_5880,15290.8,9496964.4,0,3,82496.4,2,28,2454.56,Bank_Transfer,Desktop,Travel,Amex,OTP,2023-11-04 17:10:00,1,MCB,0,50,Female,Sialkot,Engineer,285000,Current,1.8
USER_8071,12093.2,5151378.4,0,10,124838.0,0,239,3238.52,E_Commerce,Mobile,Travel,Mastercard,Biometric,2023-11-25 08:17:00,0,Allied Bank,0,20,Female,Sialkot,Shopkeeper,106000,Salary,12.8
USER_7704,88200.0,19458028.8,0,4,92027.6,4,109,507.09,E_Commerce,Mobile,Electronics,Mastercard,PIN,2023-09-26 01:43:00,0,Allied Bank,0,68,Male,Sialkot,Business Owner,317000,Current,5.2
USER_6026,17950.8,19718524.0,0,8,135430.4,1,2,3501.56,ATM,Mobile,Travel,Visa,PIN,2023-05-27 06:08:00,0,Meezan,0,35,Female,Multan,Government Employee,144000,Salary,4.3
USER_3610,52505.6,13074269.6,0,13,75689.6,2,90,2177.69,E_Commerce,Desktop,Groceries,Visa,PIN,2023-06-29 23:41:00,1,MCB,0,21,Male,Sialkot,Freelancer,102000,Current,10.9
USER_1867,6146.0,148598.8,0,4,131801.6,2,35,3232.84,Bank_Transfer,Tablet,Clothing,Amex,OTP,2023-06-09 10:06:00,0,MCB,0,53,Female,Multan,Doctor,281000,Current,15.0
USER_7375,67295.2,2959294.8,0,9,77182.0,1,230,996.74,E_Commerce,Mobile,Groceries,Discover,Password,2023-09-18 22:44:00,1,UBL,1,63,Female,Rawalpindi,Shopkeeper,136000,Savings,12.6
USER_5594,24768.8,21010928.4,0,12,56593.6,1,88,2607.93,Bank_Transfer,Tablet,Electronics,Amex,Password,2023-08-08 21:40:00,0,MCB,0,30,Female,Sialkot,Freelancer,387000,Current,2.4
USER_9358,28677.6,26941129.6,0,14,39337.2,0,187,376.39,Bank_Transfer,Mobile,Groceries,Amex,PIN,2023-10-20 11:24:00,0,Allied Bank,0,52,Male,Rawalpindi,Doctor,372000,Salary,11.5
USER_6734,10673.6,9542080.8,0,3,66992.8,2,91,1856.81,POS,Mobile,Travel,Visa,Password,2023-03-31 07:22:00,0,Allied Bank,0,70,Female,Multan,Shopkeeper,206000,Current,13.0
USER_3679,23914.8,17473122.8,0,1,80466.4,3,215,1748.49,Bank_Transfer,Mobile,Restaurants,Mastercard,Biometric,2023-03-21 18:19:00,0,Meezan,1,50,Female,Sialkot,Teacher,105000,Savings,5.2
USER_3823,39057.2,26463679.2,0,7,91148.4,4,19,2232.31,E_Commerce,Desktop,Electronics,Visa,Biometric,2023-04-29 12:50:00,0,MCB,1,50,Female,Rawalpindi,Business Owner,539000,Current,8.5
USER_7371,20832.0,2076832.8,0,3,107573.2,0,54,1789.39,ATM,Mobile,Travel,Amex,PIN,2023-03-03 11:49:00,0,HBL,0,25,Female,Quetta,Teacher,84000,Current,6.9
USER_1478,92526.0,20429483.2,0,3,40866.0,4,112,4430.26,Bank_Transfer,Desktop,Groceries,Amex,PIN,2023-05-03 12:24:00,1,UBL,1,54,Male,Sialkot,Government Employee,170000,Current,8.4
USER_5070,14179.2,2045761.2,1,1,63604.8,3,82,2735.92,ATM,Desktop,Clothing,Visa,PIN,2023-03-27 14:15:00,0,UBL,0,56,Male,Islamabad,Freelancer,252000,Savings,3.9
USER_7198,27409.2,16085790.0,0,10,91523.6,3,146,797.86,POS,Tablet,Groceries,Mastercard,Biometric,2023-04-03 20:07:00,0,MCB,1,26,Female,Sialkot,Freelancer,329000,Salary,12.0
USER_8121,18236.4,8057770.0,0,8,101035.2,0,8,56.47,E_Commerce,Tablet,Electronics,Mastercard,PIN,2023-07-07 00:53:00,0,Allied Bank,0,22,Male,Lahore,Salaried Employee,109000,Current,8.1
USER_7809,15531.6,9523525.2,0,1,104048.0,4,184,1013.77,POS,Tablet,Electronics,Visa,Biometric,2023-02-23 20:17:00,1,Meezan,1,51,Female,Faisalabad,Housewife,10000,Salary,0.8
USER_2216,29484.0,3463628.0,0,8,57632.4,1,217,3825.61,E_Commerce,Mobile,Groceries,Mastercard,PIN,2023-11-21 08:49:00,1,UBL,0,56,Female,Faisalabad,Engineer,122000,Salary,9.0
USER_9585,5328.4,21246906.8,0,6,136040.8,4,103,4968.21,Bank_Transfer,Desktop,Travel,Mastercard,Password,2023-05-19 14:16:00,0,UBL,1,24,Female,Quetta,Engineer,212000,Current,0.5
USER_6839,20314.0,13812985.2,0,1,27476.4,2,123,2078.2,E_Commerce,Mobile,Travel,Visa,PIN,2023-06-16 18:00:00,0,UBL,0,20,Male,Peshawar,Teacher,99000,Current,12.3
USER_3817,95942.0,24449314.4,0,14,4144.0,3,226,496.53,E_Commerce,Mobile,Travel,Discover,PIN,2023-07-03 19:08:00,1,MCB,1,44,Male,Karachi,Retired,49000,Current,5.9
USER_6349,29979.6,25658480.4,0,8,47972.4,4,162,3855.33,Bank_Transfer,Mobile,Electronics,Visa,PIN,2023-01-17 11:38:00,1,Allied Bank,1,29,Female,Peshawar,Shopkeeper,208000,Current,4.2
USER_9329,19342.4,10646972.0,0,5,28851.2,3,124,4049.39,Bank_Transfer,Tablet,Electronics,Amex,PIN,2023-06-21 20:24:00,1,Allied Bank,1,30,Female,Karachi,Engineer,197000,Salary,12.5
USER_2369,14198.8,15675122.4,0,6,88337.2,3,118,1556.44,POS,Tablet,Clothing,Visa,PIN,2023-08-25 12:54:00,0,Allied Bank,0,26,Male,Sialkot,Engineer,193000,Savings,11.1
USER_4366,9301.6,11160685.2,0,6,92125.6,1,59,2523.51,Bank_Transfer,Desktop,Travel,Mastercard,Password,2023-02-10 21:51:00,1,Meezan,0,48,Female,Multan,Housewife,25000,Savings,15.0
USER_1270,6722.8,7847131.6,1,9,24547.6,0,77,3945.08,ATM,Mobile,Electronics,Amex,Biometric,2023-02-02 15:50:00,1,Meezan,0,19,Male,Hyderabad,Business Owner,629000,Savings,3.6
USER_3156,27675.2,14230182.4,0,10,12790.4,3,80,2646.65,ATM,Desktop,Clothing,Mastercard,PIN,2023-12-26 21:42:00,0,MCB,0,68,Male,Lahore,Freelancer,126000,Savings,12.9
USER_2925,19695.2,16111765.6,0,9,36232.0,4,189,4840.44,E_Commerce,Tablet,Groceries,Amex,OTP,2023-07-06 08:01:00,1,MCB,0,59,Female,Peshawar,Business Owner,969000,Salary,11.2
USER_2935,4387.6,8239624.4,0,7,71394.4,3,82,419.74,E_Commerce,Mobile,Travel,Visa,PIN,2023-08-30 00:38:00,0,MCB,0,64,Male,Islamabad,Government Employee,76000,Current,11.2
USER_3665,27865.6,5720540.0,0,11,77221.2,2,223,915.62,ATM,Desktop,Restaurants,Discover,OTP,2023-07-04 18:47:00,0,Allied Bank,1,57,Male,Hyderabad,Salaried Employee,104000,Current,7.5
USER_1865,32289.6,17269450.8,0,7,94740.8,4,187,977.19,POS,Mobile,Travel,Mastercard,PIN,2023-10-07 07:01:00,1,Allied Bank,0,33,Female,Sialkot,Doctor,528000,Current,10.8
USER_5681,79870.0,14701962.8,0,9,102020.8,3,55,2672.85,Bank_Transfer,Tablet,Groceries,Mastercard,OTP,2023-12-15 05:19:00,0,Allied Bank,0,47,Female,Lahore,Retired,57000,Current,6.0
USER_2742,22803.2,918996.4,0,14,17262.0,4,152,459.02,POS,Tablet,Groceries,Amex,Password,2023-04-24 23:25:00,0,HBL,0,59,Female,Islamabad,Retired,65000,Savings,1.6
USER_2343,13876.8,11192941.2,0,14,46228.0,4,196,4928.0,ATM,Mobile,Groceries,Discover,Password,2023-08-23 13:08:00,0,HBL,1,35,Female,Rawalpindi,Shopkeeper,156000,Salary,14.5
USER_3013,6510.0,16955268.4,0,1,130592.0,2,2,71.74,ATM,Desktop,Restaurants,Mastercard,OTP,2023-04-20 16:33:00,0,MCB,0,33,Male,Islamabad,Student,31000,Current,11.1
USER_5480,30822.4,7191408.0,0,8,134458.8,2,32,716.42,ATM,Tablet,Restaurants,Amex,Biometric,2023-02-21 10:01:00,0,HBL,0,39,Female,Peshawar,Teacher,75000,Savings,3.9
USER_4283,13356.0,11520163.2,0,1,27862.8,1,230,734.93,POS,Desktop,Clothing,Amex,OTP,2023-12-01 14:34:00,0,Meezan,1,67,Female,Rawalpindi,Teacher,60000,Current,11.9
USER_8475,24178.0,26832503.6,0,2,5056.8,0,141,1653.59,E_Commerce,Tablet,Travel,Discover,Biometric,2023-04-01 12:38:00,1,HBL,0,66,Male,Hyderabad,Shopkeeper,225000,Salary,7.1
USER_7833,2368.8,7205265.2,0,9,60337.2,3,169,1888.11,E_Commerce,Tablet,Restaurants,Mastercard,OTP,2023-08-09 04:43:00,0,HBL,0,42,Male,Rawalpindi,Shopkeeper,223000,Savings,14.7
USER_4359,9562.0,9886105.6,0,11,51886.8,2,200,3665.84,POS,Desktop,Clothing,Discover,Password,2023-08-07 03:43:00,1,Allied Bank,0,30,Female,Hyderabad,Housewife,25000,Current,10.1
USER_7915,11900.0,8589800.8,0,13,10150.0,3,2,2898.66,E_Commerce,Tablet,Clothing,Discover,PIN,2023-12-22 07:53:00,1,Meezan,1,63,Male,Peshawar,Business Owner,446000,Salary,10.9
USER_4135,30052.4,9139802.0,0,13,53032.0,1,148,4545.36,E_Commerce,Tablet,Groceries,Discover,Password,2023-08-12 02:55:00,0,HBL,0,47,Female,Rawalpindi,Student,31000,Current,12.2
USER_1393,18620.0,8801209.2,0,5,7417.2,2,116,3423.24,POS,Desktop,Clothing,Amex,OTP,2023-10-04 03:00:00,1,MCB,1,34,Female,Quetta,Driver,40000,Salary,6.1
USER_2848,9755.2,19301410.8,0,11,43120.0,2,184,3925.36,ATM,Desktop,Electronics,Mastercard,Biometric,2023-03-23 15:31:00,1,MCB,0,70,Female,Islamabad,Shopkeeper,211000,Savings,8.2
USER_4231,708.4,5740772.8,0,11,6823.6,3,38,1453.54,E_Commerce,Mobile,Travel,Amex,OTP,2023-03-10 17:44:00,0,HBL,1,70,Female,Faisalabad,Government Employee,146000,Salary,4.5
USER_1900,36806.0,20831109.6,0,9,66449.6,4,112,246.6,POS,Tablet,Electronics,Visa,Biometric,2023-04-19 03:54:00,1,HBL,0,57,Female,Islamabad,Driver,46000,Savings,2.6
USER_2932,58069.2,19221930.0,0,9,99310.4,4,48,1703.35,Bank_Transfer,Tablet,Groceries,Mastercard,Password,2023-02-09 23:50:00,0,UBL,1,31,Female,Karachi,Salaried Employee,128000,Savings,12.6
USER_7981,95547.2,10854622.8,0,14,61756.8,2,201,688.21,ATM,Tablet,Clothing,Visa,PIN,2023-11-20 10:36:00,1,Meezan,1,68,Male,Karachi,Government Employee,61000,Current,1.5
USER_5544,23620.8,16381450.4,0,2,121797.2,4,127,3377.15,Bank_Transfer,Tablet,Groceries,Discover,Biometric,2023-03-10 16:08:00,0,HBL,1,18,Male,Hyderabad,Student,25000,Savings,2.4
USER_7294,27664.0,4839693.6,0,3,6596.8,1,2,4879.69,POS,Tablet,Groceries,Amex,Biometric,2023-10-06 07:04:00,1,MCB,1,48,Female,Sialkot,Housewife,10000,Current,14.3
USER_3857,34070.4,27837101.6,0,11,68110.0,1,232,4785.46,POS,Tablet,Travel,Amex,OTP,2023-10-26 10:32:00,1,Meezan,0,22,Male,Multan,Driver,47000,Current,6.4
USER_8140,21711.2,12927042.8,0,10,131678.4,3,110,1514.42,POS,Tablet,Restaurants,Mastercard,OTP,2023-12-24 21:46:00,0,MCB,1,68,Male,Sialkot,Doctor,554000,Salary,2.4
USER_4511,1677.2,21960444.8,0,1,32706.8,2,237,3607.31,Bank_Transfer,Mobile,Electronics,Amex,OTP,2023-09-09 14:41:00,1,Allied Bank,0,44,Female,Karachi,Government Employee,166000,Current,2.0
USER_5180,8960.0,20823087.6,0,6,25914.0,2,64,2156.25,Bank_Transfer,Desktop,Electronics,Mastercard,Password,2023-05-18 06:01:00,1,MCB,0,51,Female,Hyderabad,Engineer,232000,Salary,14.7
USER_2216,5098.8,3729370.4,0,1,78884.4,3,105,667.11,Bank_Transfer,Mobile,Travel,Visa,Password,2023-04-06 19:10:00,0,UBL,0,56,Female,Faisalabad,Engineer,122000,Salary,9.0
USER_5010,13664.0,17186822.8,0,11,97778.8,2,44,1472.18,Bank_Transfer,Mobile,Clothing,Amex,OTP,2023-04-27 17:23:00,0,MCB,0,62,Female,Islamabad,Doctor,326000,Salary,5.6
USER_9073,29103.2,27104310.8,0,1,103863.2,4,44,4812.0,E_Commerce,Tablet,Clothing,Mastercard,OTP,2023-03-17 07:10:00,0,Allied Bank,0,62,Female,Quetta,Driver,41000,Salary,3.2
USER_9201,3472.0,21863200.8,0,13,99344.0,2,163,4560.25,Bank_Transfer,Tablet,Groceries,Amex,Password,2023-10-08 11:47:00,0,UBL,0,20,Female,Karachi,Business Owner,994000,Current,5.4
USER_3753,18340.0,19837980.4,0,9,49291.2,1,190,1395.12,Bank_Transfer,Desktop,Clothing,Visa,Biometric,2023-08-31 15:51:00,0,Meezan,1,49,Female,Hyderabad,Freelancer,167000,Savings,1.9
USER_5045,60174.8,5476707.6,0,8,100170.0,0,68,4963.05,Bank_Transfer,Mobile,Electronics,Amex,OTP,2023-11-12 09:45:00,0,HBL,0,38,Female,Lahore,Shopkeeper,151000,Savings,12.6
USER_9844,34375.6,11177286.4,0,13,76650.0,3,213,4418.96,POS,Tablet,Restaurants,Amex,PIN,2023-01-20 05:18:00,0,UBL,0,18,Female,Rawalpindi,Teacher,114000,Savings,3.9
USER_3357,18200.0,21723744.0,0,13,85450.4,1,130,1860.22,ATM,Tablet,Clothing,Mastercard,OTP,2023-02-01 03:14:00,0,UBL,1,62,Male,Sialkot,Salaried Employee,146000,Savings,14.5
USER_8209,70302.4,14602688.8,0,3,113657.6,4,26,2145.5,Bank_Transfer,Mobile,Clothing,Mastercard,OTP,2023-05-31 11:27:00,0,Allied Bank,0,51,Male,Sialkot,Driver,54000,Current,5.5
USER_2428,36083.6,25698965.6,0,2,116474.4,4,173,2907.55,ATM,Desktop,Clothing,Amex,Password,2023-02-23 08:25:00,0,Allied Bank,0,18,Male,Sialkot,Government Employee,138000,Salary,0.6
USER_5224,48650.0,6199317.6,0,5,87948.0,0,126,1963.36,Bank_Transfer,Desktop,Travel,Mastercard,OTP,2023-02-02 02:53:00,1,Meezan,0,61,Female,Faisalabad,Housewife,10000,Salary,11.8
USER_7221,20437.2,10447208.8,0,13,111714.4,4,50,4614.48,POS,Mobile,Restaurants,Amex,Password,2023-02-19 00:29:00,1,Meezan,0,59,Female,Lahore,Housewife,5000,Current,14.7
USER_1435,19854.8,371282.8,0,3,137877.6,0,180,2765.47,E_Commerce,Tablet,Clothing,Visa,Biometric,2023-05-21 17:36:00,1,HBL,0,67,Female,Hyderabad,Retired,83000,Savings,9.8
USER_5216,30646.0,8064182.0,0,2,98378.0,1,54,3995.65,Bank_Transfer,Mobile,Electronics,Mastercard,OTP,2023-05-23 01:37:00,1,Allied Bank,0,63,Female,Hyderabad,Shopkeeper,244000,Salary,2.7
USER_3907,19681.2,4951506.0,0,5,7672.0,1,48,4608.94,ATM,Tablet,Restaurants,Mastercard,Password,2023-06-15 00:26:00,0,MCB,0,69,Male,Lahore,Engineer,143000,Current,14.7
USER_4257,137774.0,12871731.6,0,1,55353.2,1,56,189.06,Bank_Transfer,Mobile,Groceries,Visa,Password,2023-06-09 08:54:00,0,HBL,0,36,Male,Lahore,Freelancer,352000,Savings,8.9
USER_5983,29176.0,20461014.0,0,8,131670.0,0,184,3778.23,ATM,Tablet,Travel,Visa,PIN,2023-07-11 15:58:00,0,Meezan,0,61,Female,Hyderabad,Retired,48000,Savings,12.9
USER_4884,12614.0,5146568.0,0,1,30466.8,0,120,3075.58,POS,Desktop,Restaurants,Visa,PIN,2023-03-12 22:20:00,1,Meezan,0,18,Female,Karachi,Engineer,195000,Current,10.2
USER_5076,71316.0,22907987.2,0,2,57635.2,2,48,2463.12,E_Commerce,Tablet,Restaurants,Visa,Biometric,2023-08-07 23:30:00,0,MCB,1,51,Female,Hyderabad,Freelancer,203000,Salary,1.0
USER_6677,19633.6,21813822.8,0,9,44214.8,4,227,4721.81,POS,Tablet,Restaurants,Amex,Password,2023-01-19 06:36:00,0,HBL,1,56,Female,Lahore,Doctor,556000,Salary,5.3
USER_3465,17872.4,23424184.0,0,14,19227.6,0,40,3456.78,ATM,Desktop,Groceries,Mastercard,Biometric,2023-04-07 07:04:00,1,HBL,0,58,Female,Sialkot,Freelancer,267000,Salary,4.8
USER_5140,55031.2,17972483.2,0,9,110972.4,0,38,3825.71,E_Commerce,Tablet,Travel,Amex,PIN,2023-12-04 00:44:00,1,Meezan,0,24,Male,Islamabad,Retired,60000,Salary,7.5
USER_7353,35308.0,13206608.8,0,9,8327.2,0,22,2460.79,ATM,Tablet,Groceries,Mastercard,Biometric,2023-09-12 01:40:00,0,HBL,0,28,Female,Hyderabad,Government Employee,122000,Salary,7.5
USER_8209,19860.4,997192.0,0,9,93091.6,0,39,4780.83,Bank_Transfer,Desktop,Clothing,Visa,PIN,2023-09-16 21:32:00,0,Allied Bank,0,51,Male,Sialkot,Driver,54000,Current,5.5
USER_6406,30058.0,23077866.0,0,9,99808.8,2,198,4200.32,E_Commerce,Tablet,Electronics,Discover,Password,2023-06-26 07:12:00,0,Allied Bank,0,23,Female,Sialkot,Government Employee,146000,Salary,7.0
USER_1050,12202.4,2761956.4,1,9,103300.4,3,112,4492.36,ATM,Mobile,Travel,Mastercard,PIN,2023-11-08 20:42:00,0,Allied Bank,0,58,Female,Islamabad,Retired,88000,Salary,10.7
USER_8644,36531.6,8611542.8,0,3,48862.8,4,216,4009.79,Bank_Transfer,Mobile,Groceries,Mastercard,PIN,2023-01-17 18:28:00,0,UBL,0,18,Female,Islamabad,Teacher,77000,Current,7.8
USER_7608,10172.4,13704311.6,0,3,85512.0,2,222,2794.99,Bank_Transfer,Mobile,Clothing,Amex,Biometric,2023-05-01 16:29:00,1,UBL,0,18,Male,Rawalpindi,Student,16000,Savings,5.8
USER_8888,61457.2,18177028.8,1,12,63383.6,4,118,2075.58,POS,Desktop,Groceries,Mastercard,Password,2023-04-19 04:42:00,1,Allied Bank,1,48,Male,Rawalpindi,Freelancer,176000,Savings,7.8
USER_5559,118014.4,1931580.0,0,3,18678.8,1,74,4984.19,POS,Tablet,Clothing,Mastercard,OTP,2023-06-19 23:59:00,0,Meezan,0,63,Female,Peshawar,Doctor,291000,Current,11.3
USER_9162,6669.6,22520377.6,0,1,129816.4,2,177,629.19,Bank_Transfer,Mobile,Electronics,Visa,OTP,2023-11-09 14:18:00,0,UBL,0,57,Female,Lahore,Driver,33000,Savings,9.6
USER_9438,21240.8,9250096.8,0,6,98543.2,4,143,2422.91,POS,Tablet,Clothing,Visa,PIN,2023-08-24 12:33:00,0,Meezan,1,25,Female,Islamabad,Business Owner,943000,Salary,14.7
USER_4121,1621.2,785408.4,0,14,7347.2,0,52,2003.64,E_Commerce,Desktop,Clothing,Visa,OTP,2023-06-05 21:20:00,0,Allied Bank,1,55,Female,Sialkot,Salaried Employee,117000,Current,12.0
USER_4735,22800.4,11378981.6,0,8,9643.2,2,13,1668.68,E_Commerce,Desktop,Groceries,Amex,PIN,2023-09-29 20:04:00,1,MCB,0,62,Male,Sialkot,Government Employee,117000,Current,12.8
