User_ID,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
USER_3593,23,Male,Sialkot,Shopkeeper,104000,Salary,14.5
USER_3594,43,Male,Islamabad,Retired,50000,Savings,3.5
USER_3595,61,Female,Hyderabad,Shopkeeper,117000,Savings,2.2
USER_3596,61,Female,Lahore,Housewife,20000,Current,2
USER_3597,20,Male,Sialkot,Retired,34000,Current,2.5
USER_3598,60,Female,Rawalpindi,Government Employee,142000,Salary,11.1
USER_3599,36,Male,Hyderabad,Doctor,377000,Savings,8.3
USER_3600,29,Female,Faisalabad,Business Owner,259000,Savings,11.6
USER_3601,29,Male,Lahore,Teacher,61000,Salary,10.4
USER_3602,51,Male,Multan,Student,29000,Salary,5.2
USER_3603,27,Female,Hyderabad,Salaried Employee,72000,Salary,3.3
USER_3604,40,Female,Lahore,Retired,30000,Savings,10.9
USER_3605,56,Female,Islamabad,Retired,95000,Savings,11.8
USER_3606,47,Male,Islamabad,Teacher,73000,Current,14.1
USER_3607,38,Female,Hyderabad,Teacher,110000,Savings,3.6
USER_3608,34,Male,Islamabad,Student,15000,Current,14
USER_3609,25,Female,Sialkot,Salaried Employee,133000,Savings,8.6
USER_3610,21,Male,Sialkot,Freelancer,102000,Current,10.9
USER_3611,45,Female,Sialkot,Student,24000,Savings,2.4
USER_3612,51,Male,Multan,Engineer,188000,Savings,12.5
USER_3613,58,Male,Rawalpindi,Retired,67000,Savings,4.1
USER_3614,19,Female,Hyderabad,Shopkeeper,228000,Salary,7
USER_3615,68,Female,Sialkot,Housewife,15000,Current,9.1
USER_3616,41,Female,Hyderabad,Salaried Employee,102000,Current,7.5
USER_3617,26,Female,Peshawar,Doctor,201000,Savings,1.1
USER_3618,67,Female,Quetta,Housewife,0,Savings,0.9
USER_3619,68,Female,Quetta,Government Employee,73000,Current,6.3
USER_3620,49,Male,Hyderabad,Business Owner,195000,Salary,0.7
USER_3621,69,Female,Peshawar,Housewife,0,Salary,0.9
USER_3622,24,Female,Karachi,Shopkeeper,102000,Savings,7.9
USER_3623,46,Male,Rawalpindi,Student,25000,Salary,3.8
USER_3624,21,Female,Multan,Business Owner,439000,Current,4.9
USER_3625,29,Male,Rawalpindi,Student,11000,Salary,6.8
USER_3626,52,Female,Peshawar,Doctor,569000,Current,9.1
USER_3627,19,Male,Lahore,Business Owner,156000,Current,3.4
USER_3628,69,Male,Sialkot,Doctor,282000,Current,13.9
USER_3629,43,Female,Islamabad,Housewife,15000,Salary,1.4
USER_3630,26,Female,Karachi,Student,12000,Current,6.3
USER_3631,24,Female,Multan,Driver,49000,Savings,11.4
USER_3632,21,Female,Sialkot,Shopkeeper,203000,Savings,13.8
USER_3633,19,Female,Sialkot,Government Employee,131000,Salary,1.5
USER_3634,54,Female,Sialkot,Student,20000,Savings,10.2
USER_3635,22,Female,Islamabad,Student,18000,Salary,9.3
USER_3636,69,Female,Sialkot,Shopkeeper,184000,Salary,8.2
USER_3637,58,Male,Lahore,Government Employee,121000,Salary,6.9
USER_3638,70,Female,Hyderabad,Freelancer,362000,Salary,4.7
USER_3639,42,Male,Islamabad,Government Employee,124000,Current,14.3
USER_3640,48,Female,Rawalpindi,Government Employee,169000,Savings,11.6
USER_3641,29,Male,Quetta,Driver,49000,Salary,4.7
USER_3642,25,Female,Karachi,Housewife,10000,Savings,13.3
USER_3643,26,Male,Rawalpindi,Shopkeeper,93000,Salary,7.2
USER_3644,28,Male,Lahore,Doctor,229000,Savings,10.1
USER_3645,19,Female,Lahore,Business Owner,988000,Savings,3.9
USER_3646,62,Female,Islamabad,Housewife,0,Current,14.5
USER_3647,52,Female,Quetta,Student,37000,Savings,14.6
USER_3648,34,Female,Quetta,Salaried Employee,91000,Savings,7
USER_3649,51,Male,Sialkot,Shopkeeper,213000,Current,6.8
USER_3650,52,Male,Karachi,Student,19000,Salary,1.2
USER_3651,38,Female,Lahore,Salaried Employee,95000,Current,8.7
USER_3652,56,Female,Lahore,Driver,52000,Savings,14
USER_3653,49,Female,Islamabad,Freelancer,292000,Salary,13.6
USER_3654,47,Female,Sialkot,Driver,58000,Current,10.1
USER_3655,35,Male,Sialkot,Engineer,180000,Salary,2.2
USER_3656,68,Female,Lahore,Engineer,232000,Savings,7.7
USER_3657,59,Male,Islamabad,Shopkeeper,154000,Salary,13.5
USER_3658,53,Male,Multan,Retired,79000,Current,2.1
USER_3659,55,Female,Islamabad,Teacher,102000,Savings,13.3
USER_3660,62,Female,Sialkot,Doctor,401000,Salary,4.1
USER_3661,57,Female,Karachi,Teacher,90000,Salary,5
USER_3662,46,Male,Islamabad,Business Owner,504000,Savings,6.1
USER_3663,40,Male,Hyderabad,Teacher,96000,Salary,2.3
USER_3664,54,Male,Faisalabad,Business Owner,570000,Salary,10.6
USER_3665,57,Male,Hyderabad,Salaried Employee,104000,Current,7.5
USER_3666,46,Male,Hyderabad,Student,30000,Savings,1.8
USER_3667,31,Male,Sialkot,Retired,63000,Current,10.1
USER_3668,58,Male,Rawalpindi,Retired,83000,Savings,3.9
USER_3669,64,Female,Karachi,Engineer,169000,Savings,1.1
USER_3670,38,Male,Hyderabad,Engineer,126000,Savings,5.7
USER_3671,66,Female,Peshawar,Salaried Employee,104000,Savings,9.4
USER_3672,38,Male,Rawalpindi,Retired,68000,Current,0.9
USER_3673,44,Female,Lahore,Shopkeeper,207000,Salary,1.4
USER_3674,26,Female,Sialkot,Business Owner,751000,Salary,9.6
USER_3675,52,Male,Hyderabad,Shopkeeper,224000,Savings,1.9
USER_3676,46,Female,Hyderabad,Business Owner,260000,Savings,12.7
USER_3677,29,Female,Hyderabad,Teacher,96000,Current,9.4
USER_3678,57,Male,Sialkot,Doctor,565000,Salary,8.5
USER_3679,50,Female,Sialkot,Teacher,105000,Savings,5.2
USER_3680,34,Female,Karachi,Housewife,0,Salary,2.5
USER_3681,61,Male,Karachi,Driver,56000,Current,14.9
USER_3682,62,Female,Karachi,Engineer,150000,Savings,7.4
USER_3683,61,Male,Rawalpindi,Freelancer,352000,Salary,12.2
USER_3684,44,Female,Rawalpindi,Doctor,572000,Salary,2.3
USER_3685,55,Female,Multan,Engineer,277000,Savings,6
USER_3686,21,Male,Sialkot,Driver,51000,Salary,4.9
USER_3687,37,Female,Islamabad,Student,20000,Current,15
USER_3688,35,Female,Hyderabad,Shopkeeper,188000,Savings,5.2
USER_3689,34,Male,Karachi,Teacher,81000,Current,13
USER_3690,66,Female,Multan,Business Owner,181000,Salary,7
USER_3691,67,Female,Rawalpindi,Government Employee,162000,Salary,12.2
USER_3692,45,Male,Rawalpindi,Engineer,188000,Current,13.2
USER_3693,58,Male,Hyderabad,Engineer,196000,Savings,2.1
USER_3694,39,Female,Rawalpindi,Student,10000,Salary,14
USER_3695,28,Male,Lahore,Salaried Employee,90000,Current,3.1
USER_3696,45,Female,Peshawar,Teacher,86000,Savings,11.6
USER_3697,22,Female,Karachi,Housewife,0,Savings,4.6
USER_3698,23,Female,Quetta,Teacher,95000,Salary,9.8
USER_3699,18,Male,Lahore,Shopkeeper,234000,Salary,14.7
USER_3700,63,Female,Quetta,Salaried Employee,96000,Savings,3
USER_3701,40,Female,Karachi,Teacher,89000,Savings,14.9
USER_3702,68,Female,Islamabad,Driver,57000,Current,1.6
USER_3703,25,Male,Karachi,Government Employee,129000,Current,3.8
USER_3704,39,Male,Hyderabad,Engineer,274000,Salary,6.1
USER_3705,21,Female,Quetta,Engineer,287000,Savings,5.8
USER_3706,50,Male,Faisalabad,Salaried Employee,86000,Salary,8.6
USER_3707,50,Female,Faisalabad,Engineer,190000,Savings,1
USER_3708,34,Female,Multan,Teacher,103000,Current,5.4
USER_3709,30,Male,Lahore,Salaried Employee,95000,Savings,14.1
USER_3710,36,Female,Sialkot,Retired,41000,Current,6.9
USER_3711,66,Male,Rawalpindi,Driver,40000,Salary,9.8
USER_3712,28,Female,Islamabad,Student,16000,Salary,8.3
USER_3713,28,Male,Peshawar,Engineer,123000,Salary,8.4
USER_3714,56,Female,Rawalpindi,Student,18000,Current,10.9
USER_3715,20,Female,Sialkot,Government Employee,103000,Salary,8.4
USER_3716,35,Male,Multan,Government Employee,175000,Current,0.7
USER_3717,68,Female,Quetta,Housewife,20000,Current,7.4
USER_3718,50,Male,Hyderabad,Engineer,165000,Current,4.2
USER_3719,41,Female,Faisalabad,Doctor,228000,Salary,3.5
USER_3720,41,Male,Peshawar,Freelancer,395000,Savings,7
USER_3721,24,Male,Multan,Government Employee,144000,Salary,2.3
USER_3722,47,Female,Quetta,Retired,81000,Salary,8.7
USER_3723,55,Male,Sialkot,Student,20000,Current,7.5
USER_3724,26,Female,Lahore,Teacher,115000,Current,10.4
USER_3725,42,Female,Karachi,Housewife,20000,Salary,4.2
USER_3726,26,Male,Quetta,Driver,37000,Salary,7
USER_3727,33,Female,Sialkot,Housewife,0,Savings,14.8
USER_3728,53,Female,Karachi,Doctor,282000,Salary,3.5
USER_3729,51,Male,Sialkot,Business Owner,372000,Savings,2.6
USER_3730,70,Male,Karachi,Salaried Employee,100000,Savings,13.4
USER_3731,22,Female,Peshawar,Doctor,399000,Savings,1.2
USER_3732,50,Female,Hyderabad,Housewife,0,Salary,1.7
USER_3733,30,Female,Hyderabad,Housewife,10000,Savings,13.8
USER_3734,53,Female,Multan,Driver,38000,Salary,14.2
USER_3735,50,Male,Peshawar,Teacher,88000,Salary,9.8
USER_3736,38,Female,Hyderabad,Freelancer,236000,Salary,12
USER_3737,18,Male,Karachi,Shopkeeper,186000,Savings,0.6
USER_3738,39,Female,Peshawar,Housewife,15000,Savings,13.6
USER_3739,45,Female,Hyderabad,Doctor,341000,Savings,1.6
USER_3740,43,Female,Faisalabad,Housewife,0,Salary,12.7
USER_3741,36,Male,Peshawar,Business Owner,490000,Savings,6.3
USER_3742,35,Female,Karachi,Business Owner,795000,Savings,5.8
USER_3743,66,Male,Hyderabad,Doctor,487000,Savings,4.8
USER_3744,42,Female,Islamabad,Doctor,518000,Current,11.9
USER_3745,32,Female,Quetta,Business Owner,695000,Salary,8.7
USER_3746,51,Female,Sialkot,Housewife,15000,Savings,5.9
USER_3747,45,Male,Multan,Shopkeeper,100000,Salary,7.1
USER_3748,19,Male,Islamabad,Student,13000,Savings,6.8
USER_3749,66,Female,Peshawar,Driver,47000,Salary,8.6
USER_3750,42,Female,Faisalabad,Housewife,0,Salary,5.8
USER_3751,22,Female,Multan,Engineer,254000,Current,14.6
USER_3752,47,Female,Peshawar,Teacher,106000,Savings,10.2
USER_3753,49,Female,Hyderabad,Freelancer,167000,Savings,1.9
USER_3754,69,Female,Faisalabad,Housewife,20000,Savings,6.8
USER_3755,28,Male,Sialkot,Shopkeeper,168000,Salary,9
USER_3756,21,Female,Multan,Teacher,69000,Savings,12.4
USER_3757,61,Female,Multan,Shopkeeper,92000,Current,6.8
USER_3758,26,Male,Sialkot,Salaried Employee,87000,Current,7.7
USER_3759,63,Female,Karachi,Housewife,20000,Savings,13.9
USER_3760,44,Female,Karachi,Shopkeeper,125000,Savings,12.5
USER_3761,48,Male,Quetta,Salaried Employee,143000,Salary,5.3
USER_3762,68,Female,Karachi,Student,13000,Current,8
USER_3763,29,Male,Faisalabad,Retired,89000,Savings,1.8
USER_3764,22,Female,Quetta,Engineer,122000,Current,1.5
USER_3765,53,Female,Lahore,Housewife,15000,Savings,9.4
USER_3766,69,Male,Lahore,Engineer,169000,Current,1.7
USER_3767,65,Female,Rawalpindi,Shopkeeper,94000,Salary,2.5
USER_3768,20,Female,Lahore,Doctor,511000,Current,10.4
USER_3769,48,Female,Lahore,Business Owner,752000,Current,8.6
USER_3770,62,Female,Rawalpindi,Driver,35000,Salary,8.1
USER_3771,55,Male,Hyderabad,Engineer,154000,Salary,4.2
USER_3772,67,Male,Hyderabad,Retired,42000,Salary,12
USER_3773,27,Female,Rawalpindi,Teacher,113000,Salary,1.7
USER_3774,67,Male,Karachi,Teacher,82000,Savings,2.7
USER_3775,60,Female,Rawalpindi,Driver,36000,Savings,7.3
USER_3776,31,Female,Peshawar,Teacher,94000,Savings,5.4
USER_3777,44,Male,Hyderabad,Teacher,96000,Current,1.1
USER_3778,46,Male,Sialkot,Business Owner,380000,Salary,14.9
USER_3779,52,Male,Quetta,Teacher,72000,Current,12.1
USER_3780,69,Female,Hyderabad,Salaried Employee,141000,Savings,5.3
USER_3781,46,Female,Faisalabad,Retired,37000,Current,5.7
USER_3782,39,Female,Lahore,Engineer,224000,Savings,3.5
USER_3783,64,Male,Sialkot,Student,28000,Current,13.6
USER_3784,24,Male,Peshawar,Driver,53000,Current,11.1
USER_3785,56,Female,Rawalpindi,Housewife,0,Savings,7.2
USER_3786,42,Male,Sialkot,Driver,31000,Savings,5.3
USER_3787,63,Female,Hyderabad,Student,33000,Salary,3.1
USER_3788,19,Female,Sialkot,Engineer,181000,Current,12.4
USER_3789,62,Male,Islamabad,Student,39000,Savings,10.2
USER_3790,46,Female,Sialkot,Engineer,136000,Savings,2.8
USER_3791,66,Male,Lahore,Engineer,149000,Current,3.6
USER_3792,29,Female,Sialkot,Teacher,89000,Salary,13.4
USER_3793,20,Female,Faisalabad,Student,37000,Current,1.9
USER_3794,63,Male,Islamabad,Shopkeeper,236000,Salary,1.2
USER_3795,63,Female,Karachi,Government Employee,147000,Savings,1.2
USER_3796,36,Male,Faisalabad,Retired,32000,Savings,10.5
USER_3797,25,Male,Faisalabad,Engineer,153000,Savings,13.2
USER_3798,20,Female,Lahore,Housewife,10000,Salary,9.4
USER_3799,32,Female,Sialkot,Freelancer,161000,Salary,5.7
USER_3800,41,Female,Islamabad,Student,22000,Current,1.5
USER_3801,44,Female,Sialkot,Freelancer,77000,Salary,0.8
USER_3802,45,Male,Lahore,Business Owner,556000,Salary,6.9
USER_3803,20,Male,Peshawar,Business Owner,430000,Salary,10.4
USER_3804,31,Male,Sialkot,Teacher,80000,Salary,10.6
USER_3805,32,Male,Karachi,Doctor,457000,Current,6
USER_3806,39,Female,Karachi,Government Employee,81000,Salary,5.5
USER_3807,22,Female,Rawalpindi,Doctor,364000,Current,2.4
USER_3808,29,Female,Lahore,Shopkeeper,221000,Current,3.2
USER_3809,58,Male,Sialkot,Retired,50000,Savings,11.9
USER_3810,39,Male,Lahore,Student,34000,Savings,8.8
USER_3811,44,Male,Multan,Government Employee,61000,Salary,11.6
USER_3812,53,Female,Quetta,Teacher,76000,Savings,2.7
USER_3813,23,Female,Hyderabad,Shopkeeper,138000,Savings,9.4
USER_3814,36,Female,Peshawar,Engineer,267000,Salary,12
USER_3815,46,Female,Sialkot,Salaried Employee,81000,Savings,9.1
USER_3816,67,Female,Faisalabad,Salaried Employee,122000,Savings,3.8
USER_3817,44,Male,Karachi,Retired,49000,Current,5.9
USER_3818,29,Male,Faisalabad,Shopkeeper,201000,Savings,10.6
USER_3819,18,Female,Lahore,Housewife,15000,Savings,3.8
USER_3820,18,Male,Rawalpindi,Doctor,567000,Savings,1.9
USER_3821,64,Male,Lahore,Engineer,257000,Savings,8.1
USER_3822,64,Male,Multan,Freelancer,120000,Current,2
USER_3823,50,Female,Rawalpindi,Business Owner,539000,Current,8.5
USER_3824,64,Female,Sialkot,Retired,91000,Salary,14.6
USER_3825,63,Male,Hyderabad,Business Owner,692000,Savings,10.8
USER_3826,33,Female,Quetta,Retired,58000,Savings,8.4
USER_3827,56,Male,Quetta,Freelancer,321000,Savings,12.2
USER_3828,39,Female,Karachi,Driver,33000,Salary,2.5
USER_3829,66,Female,Islamabad,Student,12000,Savings,8.5
USER_3830,36,Male,Rawalpindi,Salaried Employee,90000,Savings,4.2
USER_3831,35,Female,Faisalabad,Driver,37000,Salary,2.4
USER_3832,51,Male,Lahore,Doctor,389000,Salary,9.2
USER_3833,62,Male,Islamabad,Retired,32000,Savings,1
USER_3834,21,Female,Islamabad,Government Employee,172000,Savings,2.4
USER_3835,49,Female,Islamabad,Retired,44000,Savings,5.9
USER_3836,20,Female,Quetta,Housewife,20000,Current,13.4
USER_3837,34,Female,Rawalpindi,Student,32000,Savings,5.5
USER_3838,32,Female,Peshawar,Shopkeeper,173000,Current,13.6
USER_3839,57,Female,Islamabad,Housewife,0,Salary,2.8
USER_3840,23,Female,Lahore,Shopkeeper,158000,Current,13
USER_3841,28,Male,Lahore,Student,19000,Savings,12.7
USER_3842,52,Female,Lahore,Freelancer,273000,Current,2.9
USER_3843,23,Male,Lahore,Doctor,455000,Savings,7.8
USER_3844,43,Female,Hyderabad,Doctor,441000,Savings,6.1
USER_3845,43,Male,Lahore,Freelancer,339000,Current,5.7
USER_3846,37,Female,Faisalabad,Teacher,103000,Savings,6.9
USER_3847,43,Male,Faisalabad,Freelancer,169000,Salary,3.8
USER_3848,40,Male,Faisalabad,Driver,50000,Current,2.9
USER_3849,26,Male,Hyderabad,Salaried Employee,127000,Savings,1.8
USER_3850,34,Male,Hyderabad,Driver,35000,Salary,5.5
USER_3851,53,Female,Faisalabad,Driver,35000,Savings,10.3
USER_3852,58,Male,Quetta,Retired,95000,Salary,14.3
USER_3853,24,Female,Islamabad,Driver,38000,Salary,5
USER_3854,23,Female,Faisalabad,Government Employee,86000,Salary,5.4
USER_3855,26,Female,Peshawar,Salaried Employee,118000,Salary,1.3
USER_3856,33,Male,Rawalpindi,Teacher,73000,Savings,12.2
USER_3857,22,Male,Multan,Driver,47000,Current,6.4
USER_3858,64,Female,Multan,Shopkeeper,182000,Salary,8.7
USER_3859,49,Female,Peshawar,Doctor,508000,Salary,13.5
USER_3860,64,Female,Rawalpindi,Engineer,183000,Current,5.9
USER_3861,35,Female,Hyderabad,Retired,96000,Current,14.5
USER_3862,45,Male,Faisalabad,Salaried Employee,80000,Savings,5.5
USER_3863,19,Male,Sialkot,Engineer,282000,Current,7.9
USER_3864,29,Female,Sialkot,Salaried Employee,112000,Current,8.8
USER_3865,37,Female,Islamabad,Housewife,5000,Savings,7.1
USER_3866,26,Male,Multan,Retired,46000,Current,3.1
USER_3867,70,Female,Karachi,Driver,39000,Salary,8.4
USER_3868,33,Female,Hyderabad,Housewife,10000,Current,13.3
USER_3869,63,Male,Peshawar,Freelancer,286000,Savings,10
USER_3870,32,Male,Karachi,Student,28000,Salary,10.5
USER_3871,49,Female,Islamabad,Salaried Employee,86000,Savings,5.8
USER_3872,46,Male,Quetta,Teacher,81000,Savings,3.5
USER_3873,35,Male,Hyderabad,Business Owner,986000,Current,4.3
USER_3874,59,Female,Karachi,Housewife,25000,Savings,9.8
USER_3875,59,Male,Quetta,Doctor,379000,Salary,12.4
USER_3876,46,Female,Peshawar,Salaried Employee,146000,Current,6.3
USER_3877,44,Male,Rawalpindi,Shopkeeper,81000,Savings,4.5
USER_3878,59,Male,Multan,Salaried Employee,128000,Salary,1.4
USER_3879,38,Male,Karachi,Student,15000,Current,12.9
USER_3880,64,Male,Lahore,Teacher,72000,Current,7.2
USER_3881,25,Female,Karachi,Freelancer,228000,Savings,14.5
USER_3882,68,Male,Rawalpindi,Doctor,477000,Salary,10.6
USER_3883,28,Female,Rawalpindi,Housewife,5000,Current,9.5
USER_3884,63,Male,Quetta,Doctor,292000,Salary,0.9
USER_3886,29,Female,Rawalpindi,Engineer,154000,Salary,5.9
USER_3887,40,Male,Rawalpindi,Salaried Employee,92000,Savings,9.8
USER_3888,32,Male,Quetta,Freelancer,389000,Savings,0.5
USER_3889,48,Male,Multan,Government Employee,77000,Savings,6.6
USER_3890,50,Female,Karachi,Shopkeeper,184000,Savings,13.7
USER_3891,47,Male,Quetta,Salaried Employee,121000,Salary,7.7
USER_3892,66,Male,Rawalpindi,Doctor,220000,Savings,0.7
USER_3894,27,Female,Lahore,Engineer,289000,Salary,3.7
USER_3895,61,Male,Lahore,Shopkeeper,245000,Current,13.9
USER_3896,52,Female,Hyderabad,Shopkeeper,133000,Current,6.9
USER_3897,26,Male,Rawalpindi,Government Employee,151000,Savings,2.6
USER_3898,63,Male,Lahore,Freelancer,223000,Current,15
USER_3899,53,Male,Islamabad,Salaried Employee,116000,Current,1.3
USER_3900,70,Female,Rawalpindi,Engineer,292000,Savings,13.6
USER_3901,58,Female,Rawalpindi,Housewife,0,Salary,1.3
USER_3902,61,Female,Faisalabad,Housewife,5000,Savings,7.5
USER_3903,32,Female,Lahore,Driver,48000,Current,2.7
USER_3904,22,Male,Hyderabad,Salaried Employee,123000,Salary,1.3
USER_3905,60,Female,Rawalpindi,Freelancer,318000,Salary,5.8
USER_3906,38,Female,Peshawar,Student,22000,Current,4.1
USER_3907,69,Male,Lahore,Engineer,143000,Current,14.7
USER_3908,22,Male,Sialkot,Driver,41000,Current,6.7
USER_3909,54,Male,Sialkot,Retired,79000,Salary,14.8
USER_3910,38,Female,Quetta,Shopkeeper,174000,Savings,1.4
USER_3911,69,Male,Karachi,Teacher,71000,Current,14.7
USER_3912,18,Male,Sialkot,Driver,46000,Savings,2.5
USER_3913,23,Female,Faisalabad,Housewife,5000,Salary,4
USER_3914,45,Female,Peshawar,Business Owner,744000,Salary,7.1
USER_3915,54,Female,Rawalpindi,Housewife,0,Current,7.6
USER_3916,32,Male,Sialkot,Salaried Employee,87000,Current,10
USER_3917,66,Male,Peshawar,Engineer,271000,Salary,8.3
USER_3918,59,Female,Multan,Government Employee,170000,Salary,14.1
USER_3919,61,Female,Rawalpindi,Housewife,0,Salary,11.7
USER_3920,37,Male,Karachi,Business Owner,855000,Salary,11.9
USER_3921,39,Female,Rawalpindi,Housewife,0,Savings,2.8
USER_3922,22,Female,Karachi,Engineer,247000,Current,4.4
USER_3923,54,Female,Faisalabad,Shopkeeper,82000,Salary,1.2
USER_3924,44,Female,Hyderabad,Teacher,80000,Salary,10.1
USER_3925,49,Female,Faisalabad,Freelancer,305000,Salary,7
USER_3926,23,Female,Rawalpindi,Doctor,382000,Current,10.5
USER_3927,34,Female,Karachi,Student,23000,Savings,5.6
USER_3928,32,Female,Rawalpindi,Student,29000,Salary,6.1
USER_3929,54,Female,Sialkot,Salaried Employee,131000,Current,1.6
USER_3930,54,Female,Islamabad,Freelancer,269000,Savings,5.2
USER_3931,62,Female,Sialkot,Shopkeeper,82000,Savings,5.8
USER_3932,28,Male,Peshawar,Doctor,554000,Savings,6.7
USER_3933,23,Female,Sialkot,Teacher,94000,Salary,12.8
USER_3934,66,Female,Sialkot,Doctor,383000,Current,6.5
USER_3935,33,Female,Multan,Teacher,117000,Current,11.3
USER_3936,63,Female,Lahore,Teacher,100000,Savings,6.2
USER_3937,55,Male,Sialkot,Government Employee,169000,Salary,14.2
USER_3938,35,Female,Faisalabad,Government Employee,135000,Current,13.2
USER_3939,19,Male,Islamabad,Government Employee,66000,Salary,5.3
USER_3940,26,Female,Rawalpindi,Freelancer,350000,Salary,11.7
USER_3941,55,Female,Lahore,Government Employee,81000,Savings,14.5
USER_3942,46,Male,Karachi,Retired,53000,Savings,13
USER_3943,48,Female,Faisalabad,Business Owner,515000,Savings,4.7
USER_3944,68,Female,Multan,Engineer,244000,Salary,2.4
USER_3945,20,Male,Karachi,Student,20000,Current,8.7
USER_3946,42,Male,Islamabad,Retired,59000,Salary,1.3
USER_3947,27,Female,Lahore,Salaried Employee,85000,Savings,11.1
USER_3948,39,Female,Multan,Business Owner,891000,Salary,6.2
USER_3949,55,Female,Peshawar,Student,28000,Current,14.6
USER_3950,54,Male,Lahore,Teacher,106000,Current,8.5
USER_3951,34,Female,Hyderabad,Doctor,316000,Savings,1.6
USER_3952,53,Female,Karachi,Government Employee,99000,Savings,3.3
USER_3953,28,Male,Karachi,Government Employee,86000,Current,7.1
USER_3954,34,Female,Rawalpindi,Driver,34000,Savings,4.9
USER_3955,46,Female,Quetta,Retired,82000,Salary,12.6
USER_3956,53,Female,Islamabad,Freelancer,217000,Current,11.4
